VariableName,VarUnits,SampleMedium,DataType,ValueType,TimeSupport,TimeUnits,Speciation,SiteName,SiteCode,Latitude,Longitude,GeneralCategory,NoDataValue
"Discharge, cubic feet per second",ft3/s,Surface water,Mean,Derived Value,1,Day,Not Applicable,"RIO GRANDE AT ISLETA LAKES NR ISLETA, NM",NWISDV:08330875,34.94666667,-106.6802778,Unknown,-999999
UTCTimeStamp,LocalTimestamp,UTCOffset,Value,MethodDescription,QualityControlLevel,ValueAccuracy,CensorCode,OffsetValue,OffsetDescription,OffsetUnit,Qualifier,QualifierDescription,SourceDescription,SourceLink,Citation
2003-01-18 07:00:00,2003-01-18 00:00:00,-7,466,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-19 07:00:00,2003-01-19 00:00:00,-7,434,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-20 07:00:00,2003-01-20 00:00:00,-7,428,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-21 07:00:00,2003-01-21 00:00:00,-7,434,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-22 07:00:00,2003-01-22 00:00:00,-7,433,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-23 07:00:00,2003-01-23 00:00:00,-7,430,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-24 07:00:00,2003-01-24 00:00:00,-7,434,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-25 07:00:00,2003-01-25 00:00:00,-7,440,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-26 07:00:00,2003-01-26 00:00:00,-7,450,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-27 07:00:00,2003-01-27 00:00:00,-7,460,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-28 07:00:00,2003-01-28 00:00:00,-7,466,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-29 07:00:00,2003-01-29 00:00:00,-7,468,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-30 07:00:00,2003-01-30 00:00:00,-7,469,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-01-31 07:00:00,2003-01-31 00:00:00,-7,468,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-01 07:00:00,2003-02-01 00:00:00,-7,470,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-02 07:00:00,2003-02-02 00:00:00,-7,480,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-03 07:00:00,2003-02-03 00:00:00,-7,490,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-04 07:00:00,2003-02-04 00:00:00,-7,499,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-05 07:00:00,2003-02-05 00:00:00,-7,526,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-06 07:00:00,2003-02-06 00:00:00,-7,549,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-07 07:00:00,2003-02-07 00:00:00,-7,527,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-08 07:00:00,2003-02-08 00:00:00,-7,451,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-09 07:00:00,2003-02-09 00:00:00,-7,423,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-10 07:00:00,2003-02-10 00:00:00,-7,422,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-11 07:00:00,2003-02-11 00:00:00,-7,393,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-12 07:00:00,2003-02-12 00:00:00,-7,365,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-13 07:00:00,2003-02-13 00:00:00,-7,411,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-14 07:00:00,2003-02-14 00:00:00,-7,560,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-15 07:00:00,2003-02-15 00:00:00,-7,516,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-16 07:00:00,2003-02-16 00:00:00,-7,564,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-17 07:00:00,2003-02-17 00:00:00,-7,526,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-18 07:00:00,2003-02-18 00:00:00,-7,502,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-19 07:00:00,2003-02-19 00:00:00,-7,418,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-20 07:00:00,2003-02-20 00:00:00,-7,548,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-21 07:00:00,2003-02-21 00:00:00,-7,568,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-22 07:00:00,2003-02-22 00:00:00,-7,483,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-23 07:00:00,2003-02-23 00:00:00,-7,484,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-24 07:00:00,2003-02-24 00:00:00,-7,508,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-25 07:00:00,2003-02-25 00:00:00,-7,488,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-26 07:00:00,2003-02-26 00:00:00,-7,364,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-27 07:00:00,2003-02-27 00:00:00,-7,366,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-02-28 07:00:00,2003-02-28 00:00:00,-7,385,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-01 07:00:00,2003-03-01 00:00:00,-7,406,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-02 07:00:00,2003-03-02 00:00:00,-7,424,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-03 07:00:00,2003-03-03 00:00:00,-7,422,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-04 07:00:00,2003-03-04 00:00:00,-7,398,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-05 07:00:00,2003-03-05 00:00:00,-7,343,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-06 07:00:00,2003-03-06 00:00:00,-7,307,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-07 07:00:00,2003-03-07 00:00:00,-7,303,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-08 07:00:00,2003-03-08 00:00:00,-7,370,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-09 07:00:00,2003-03-09 00:00:00,-7,394,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-10 07:00:00,2003-03-10 00:00:00,-7,407,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-11 07:00:00,2003-03-11 00:00:00,-7,400,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-12 07:00:00,2003-03-12 00:00:00,-7,360,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-13 07:00:00,2003-03-13 00:00:00,-7,330,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-14 07:00:00,2003-03-14 00:00:00,-7,340,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-15 07:00:00,2003-03-15 00:00:00,-7,380,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-16 07:00:00,2003-03-16 00:00:00,-7,410,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-17 07:00:00,2003-03-17 00:00:00,-7,420,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-18 07:00:00,2003-03-18 00:00:00,-7,400,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-19 07:00:00,2003-03-19 00:00:00,-7,510,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-20 07:00:00,2003-03-20 00:00:00,-7,420,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-21 07:00:00,2003-03-21 00:00:00,-7,780,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-22 07:00:00,2003-03-22 00:00:00,-7,460,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-23 07:00:00,2003-03-23 00:00:00,-7,415,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-24 07:00:00,2003-03-24 00:00:00,-7,405,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-25 07:00:00,2003-03-25 00:00:00,-7,395,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-26 07:00:00,2003-03-26 00:00:00,-7,380,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-27 07:00:00,2003-03-27 00:00:00,-7,375,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-28 07:00:00,2003-03-28 00:00:00,-7,460,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-29 07:00:00,2003-03-29 00:00:00,-7,480,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-30 07:00:00,2003-03-30 00:00:00,-7,460,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-03-31 07:00:00,2003-03-31 00:00:00,-7,440,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-04-01 07:00:00,2003-04-01 00:00:00,-7,420,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-04-02 07:00:00,2003-04-02 00:00:00,-7,404,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-04-03 07:00:00,2003-04-03 00:00:00,-7,398,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2003-04-04 07:00:00,2003-04-04 00:00:00,-7,405,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
